FECHA,Sum_COSTE_MP,Sum_COSTE_TAPIZADO,Sum_DTO_LINEAS,Sum_DTO_PP,Sum_I_BRUTO,Sum_I_COMISION,Sum_IMPORTE_LINEA,Sum_MARGEN_BRUTO,Sum_MARGEN_LINEA,Sum_NUMERO_PLAZAS,Sum_UNIDADES,Pro_HIPOTECA,Pro_INCIDENCIAS,Pro_PIB,Pro_TASA_PARO
2019-07-30,11773.619999999999,4920.38,68.09313725490195,19.92627450980393,1030.7119607843138,36.98980392156863,20971.01,942.6915686274509,9197.43,7925,51,2386.98,69.58,23377.49,15.72
2019-08-01,9750.430000000004,3201.550000000001,60.93127659574469,11.167659574468082,1155.1625531914892,48.77382978723404,20631.080000000005,1083.064255319149,10880.749999999998,7850,50,2496.3,120.5,24567.89,15.63
2019-08-06,10674.849999999999,3361.4,91.17509090909091,13.914909090909092,1166.4545454545455,43.824909090909095,22427.999999999996,1061.365272727273,11753.230000000001,8850,57,2068.22,89.93,25420.49,14
2019-08-08,13812.52,3755.6699999999996,67.37125,10.512083333333338,1014.2783333333333,43.09319444444444,30343.8,936.3956944444444,16531.36999999999,11300,76,1764.46,68,25913.11,12.5
2019-08-23,15652.580000000002,4600.7699999999995,66.99939024390244,11.339634146341467,1064.5326829268292,47.2801219512195,36247.740000000005,986.194024390244,20595.319999999992,13400,87,2001.33,72.74,26253.7,13.98
2019-08-24,16557.050000000003,4452.769999999999,88.17400000000002,13.669222222222222,1043.466,39.51833333333333,38059.039999999986,941.6225555555557,21502.070000000003,15650,96,2488.23,70.54,24340.77,15.06
2019-08-27,1603,575.83,20.555000000000003,0,821.75,0,3151,801.195,1548.04,1400,12,3404,18,34041,11.89
2019-08-28,4531.79,1233.1000000000004,81.85380952380953,26.419523809523813,1099.68,51.854285714285716,10047.240000000003,991.4038095238095,5515.449999999999,3525,21,2453,73.81,23450.1,13.97
2019-08-29,14077.74,3653.189999999998,70.71855263157894,15.945921052631578,1098.6921052631578,46.834736842105265,33735.6,1012.0271052631579,19657.980000000003,10550,85,2033.78,87.86,24657.88,14.86
2019-08-30,10607.699999999999,2927.2000000000007,88.25150000000005,42.520166666666654,1291.2226666666666,66.28433333333334,25738.639999999996,1160.4518333333338,15130.95,10250,65,2372.42,51.13,22811.88,14.26
2019-09-02,5355.770000000002,1621.7099999999994,92.29714285714286,14.79535714285714,1412.577142857143,65.5807142857143,14200.92,1305.485,8845.15,4950,30,2086.21,93.57,24730.89,16.16
2019-09-03,18953.209999999995,5682.080000000001,93.19742574257427,18.065445544554457,1233.261188118812,45.34346534653465,44267.57999999999,1121.998514851485,25314.559999999998,15775,106,2289.62,42.53,23605.85,14.59
2019-09-04,23671.240000000016,10479.640000000005,92.5,14.129999999999995,1267.803263157895,57.17221052631578,44215.049999999996,1161.1716842105263,20543.850000000006,14700,99,2486.17,44.89,23636.05,15.91
2019-09-05,17465.64,9693.230000000001,67.51982758620692,11.84344827586207,1138.2324137931034,53.46948275862069,26140.880000000005,1058.8696551724138,8675.310000000001,9200,59,2361.81,30.34,24213.79,14.54
2019-09-06,15905.790000000003,8534.23,87.27383333333336,29.2835,1198.6666666666667,42.952999999999996,25997.2,1082.1096666666667,10091.510000000002,8650,63,1653.13,101.38,24786.23,14.07
2019-09-09,14313.259999999995,3662.040000000002,87.45337837837839,29.586891891891895,1132.0981081081081,48.04094594594594,32574.129999999994,1015.0568918918918,18260.949999999993,12500,80,2398.38,61.49,23690.16,13.5
2019-09-10,16999.719999999998,5768.030000000001,65.82734939759037,19.960843373493987,1103.0008433734938,49.3343373493976,36908.450000000004,1017.2127710843372,19908.829999999998,12200,94,2263.01,34.81,24153.41,14.62
2019-09-11,11816.84,3007.2500000000005,67.8858904109589,10.887534246575344,1448.1742465753423,60.535890410958906,26922.96,1369.400273972603,15106.329999999998,10125,74,2436.4,52.51,24759.77,15.2
2019-09-12,18115.84,7146.260000000003,1500.2622077922083,6.169220779220779,6419.927272727273,158.22259740259736,32113.200000000008,4913.494285714285,13997.419999999998,13250,78,1957.96,72.84,22083.17,16.67
2019-09-13,5757.869999999999,1399.37,66.3558064516129,8.18,1010.1316129032258,44.410000000000004,12985.169999999998,935.5964516129033,7227.34,5350,32,2191.94,75.19,27550,12.85
2019-09-17,11087.159999999998,2565.48,63.13460317460317,9.71365079365079,1189.437460317461,60.28031746031746,28107.639999999992,1116.5888888888892,17020.530000000002,9650,66,1851.79,46.63,23830.89,15.07
2019-09-18,13185.630000000003,3917.1500000000005,177.77199999999996,36.402461538461566,2428.636923076923,41.42630769230769,29545.640000000018,2214.468615384615,16360.039999999997,9750,70,1845.09,49.26,28402.68,11.96
2019-09-19,14360.270000000004,5668.549999999999,76.85461538461539,9.278307692307692,1205.9412307692307,55.82138461538461,27904.889999999996,1119.8098461538461,13544.71,11725,68,1604.38,42.61,27498.45,13.39
2019-09-20,4529.070000000001,1030.02,87.44038461538462,14.970384615384614,1207.446153846154,47.13999999999999,10407.6,1105.0346153846153,5878.570000000001,3275,26,2395.54,28.54,21666.88,16.95
2019-09-23,6832.229999999999,1985.8099999999993,109.74457142857143,15.749142857142852,1252.1828571428573,40.56485714285714,15609.000000000005,1126.6885714285713,8776.809999999998,5725,36,2282.86,55.09,27362.09,13.11
2019-09-24,10549.970000000003,5100.819999999997,3039.086410256409,1.724102564102564,10398.872820512819,369.33358974359,18287.320000000003,7358.062307692306,7737.380000000001,5600,42,2458.95,77.67,20267.08,15.37
2019-09-25,9773.140000000001,2866.4300000000003,143.4090196078431,8.692941176470587,1849.9537254901963,79.89725490196076,22447.920000000006,1697.8509803921565,12674.880000000003,9600,52,1889.31,66.8,24156.14,16.33
2019-09-26,13297.619999999995,4371.91,91.51656249999999,24.777031249999997,1403.6668750000001,62.254687499999974,29838.48000000001,1287.37453125,16540.899999999994,8850,68,1607.69,54.47,26454.58,13
2019-09-27,9990.43,2862.4200000000023,108.53175438596489,10.879999999999992,2050.140350877193,94.2621052631579,24449.600000000002,1930.7277192982458,14459.249999999996,8800,59,2238.32,105.06,21442.05,18.05
2019-09-30,17884.179999999993,5377.91,134.16100000000003,10.26877777777778,1800.556000000001,68.56311111111111,41813.63999999999,1656.1262222222224,23929.60000000001,14600,91,2362.64,103.24,21939.51,17.5
2019-10-01,9074.880000000005,2903.96,69.06770833333333,13.960625,1017.90375,46.37125000000001,20064.26,934.875625,10989.480000000001,7775,50,1941.27,56.91,24881.4,13.29
2019-10-02,8847.270000000002,3607.420000000003,110.49142857142851,9.282857142857145,1425.5,63.36285714285714,19924.799999999992,1305.7254761904762,11077.59,5850,42,2218.36,72.4,24947.55,14.52
2019-10-03,19971.39000000001,8057.250000000003,1293.3561176470598,109.7404705882353,9123.803176470588,207.7674117647058,41657.37,7720.708235294124,21686.050000000003,15850,87,2373.54,21.34,21817.67,17.77
2019-10-04,11685.259999999997,4523.07,108.39924528301886,11.988490566037743,1525.5192452830188,72.41962264150943,26789.679999999993,1405.1309433962263,15104.420000000002,8125,54,2132.74,24.42,23145.7,14.35
2019-10-07,18929.17,6192.470000000003,245.22528735632181,19.434712643678182,2740.044137931033,119.63022988505747,40592.920000000006,2475.3854022988507,21663.810000000005,14550,88,2329.75,46.74,23002.57,15.4
2019-10-08,24928.409999999996,10311.4,196.1706666666666,15.867333333333338,2218.496000000001,100.21123809523809,49432.6,2006.459619047619,24504.360000000008,16450,110,2584.13,83.28,23436.08,14.77
2019-10-09,13294.410000000003,3109.6299999999997,72.32428571428568,10.335142857142852,1116.650285714286,48.32828571428571,31441.559999999998,1033.9914285714287,18147.199999999993,11800,74,2033.99,59.61,22544.64,15.39
2019-10-10,14457.529999999995,4707.310000000002,82.18014492753623,21.072608695652164,1274.9176811594202,66.49420289855071,35640.079999999994,1171.6652173913042,21182.63000000001,13175,72,2314.96,51.12,21686.58,17.17
2019-10-11,24472.31,9665.320000000003,135.43734513274336,12.489823008849553,1537.6975221238945,66.26752212389381,46436.850000000006,1389.7700000000002,21964.580000000005,16225,123,2373.42,61.9,24841.2,14.29
2019-10-14,7672.609999999999,2607.0299999999997,461.31888888888886,7.662888888888888,2700.5873333333334,33.63933333333334,16855.47,2231.604888888888,9182.89,5775,57,1475.16,58.84,26033.4,13.61
2019-10-15,15246.710000000003,5421.749999999996,90.03012195121953,11.670731707317067,1237.33,53.22451219512195,33504.42,1135.6289024390244,18257.760000000002,10700,87,1920.87,50.38,26208.68,13.63
2019-10-16,5176.58,1340.7000000000005,92.16333333333334,12.513333333333364,1197.7303703703703,47.676296296296286,12588.92,1093.0518518518518,7412.370000000001,4575,30,2560.3,40.19,22186.41,16.2
2019-10-17,10384.859999999999,3331.6199999999985,61.3617307692308,26.415769230769232,1102.7765384615386,51.42134615384615,23195.460000000003,1014.9975,12810.699999999999,8325,53,2143.17,47.25,26138.02,12.75
2019-10-18,17471.800000000003,6112.56,147.2690243902439,9.473048780487808,2358.5218292682944,101.42658536585361,35530.51999999999,2201.780243902439,18058.750000000007,12650,85,2439.4,43.05,26934.45,11.97
2019-10-21,11809.700000000004,2965.4800000000037,179.1371186440678,7.939152542372884,1794.2062711864407,50.84694915254238,27813.91,1607.1306779661018,16004.239999999994,8800,64,2278.92,27.04,23802.97,14.19
2019-10-22,9758.219999999998,2885.249999999998,73.261,15.833799999999997,1193.4783999999997,62.5682,22823.799999999992,1104.3838,13065.58,6775,51,1792.88,38.1,25642.92,12.78
2019-10-23,6056.130000000001,1219.2099999999998,198.57235294117646,46.53382352941175,2715.8188235294124,157.80676470588236,15757.439999999999,2470.6997058823526,9701.320000000002,6150,35,1376.68,99.71,26682.15,12.05
2019-10-24,8006.47,2055.3899999999994,72.964,15.035777777777781,1152.791111111111,41.251111111111115,18617.2,1064.7895555555556,10610.789999999997,6775,46,2564.47,19.4,24390.29,14.53
2019-10-25,8123.430000000002,1810.220000000001,75.38511111111112,11.096888888888884,1210.7386666666666,61.122444444444454,19917.12000000001,1124.2573333333332,11793.78,7425,46,1676.29,52.72,25753.64,13.28
2019-10-28,12086.560000000003,5128.830000000001,94.78043478260867,12.054565217391303,1193.784347826087,49.86152173913044,21636.12,1086.95,9549.760000000004,8275,50,2238.59,93.24,24224.8,14.59
2019-10-29,16976.549999999992,5433.420000000003,93.39152777777774,19.184166666666677,1425.473333333333,65.34625,35598.56,1312.8961111111112,18622.13,12350,80,2474.25,82.59,22546.22,15.62
2019-10-30,12419.349999999995,3832.75,169.1,17.043548387096777,1682.6909677419355,44.085806451612896,28584.9,1496.547096774193,16165.67,9550,67,2097.95,70.72,23730.65,16.22
2019-10-31,14179.989999999996,4100.029999999999,133.48357142857137,12.752428571428574,1337.3920000000003,49.14885714285714,31187.799999999996,1191.1567142857143,17007.850000000002,13300,71,1890.11,41.84,25591.04,13.68
2019-11-04,7935.369999999997,1968.8400000000001,88.26724999999999,9.07275,1129.838,39.255500000000005,19300.499999999993,1032.4975,11365.15,7750,41,2551.18,35.88,24119.4,14.69
2019-11-05,25491.11999999999,8107.6900000000005,71.72631578947374,18.33345864661654,1342.952781954887,55.65270676691728,56238.35,1252.8938345864663,30747.350000000006,19750,141,2180.99,48.55,24357.39,14.58
2019-11-06,4830.679999999999,1353.5100000000002,63.7388,14.3944,1268.5120000000002,59.522000000000006,11300.800000000001,1190.3772,6470.180000000001,3775,30,2421.36,24.36,22382.28,15
2019-11-07,9797.49,3184.0200000000004,55.06696428571429,10.075178571428571,1096.3271428571425,52.325714285714284,22676.240000000005,1031.1851785714284,12878.78,7175,62,1710.02,31.27,25399.09,12.96
2019-11-08,6493.899999999997,1765.2199999999996,78.18833333333328,19.61366666666666,1298.8646666666668,57.93599999999999,15266.950000000004,1201.0629999999999,8773.100000000002,5075,38,2039.13,23.33,27012.7,12.98
2019-11-11,6516.8200000000015,1780.45,66.4358064516129,17.92806451612903,1207.5216129032256,57.2525806451613,14499.690000000006,1123.1577419354837,7982.910000000001,5200,37,2564.35,30.45,23271.45,16.02
2019-11-12,13962.779999999999,5992.049999999997,76.44285714285714,18.59589285714285,1116.4299999999998,48.146071428571425,25593.600000000002,1021.3926785714284,11630.890000000005,9275,56,2110.91,73.93,23333.98,14.75
2019-11-13,13569.290000000003,6930.000000000001,67.58723404255319,9.272765957446804,1116.1506382978725,44.494042553191505,21583.600000000006,1039.2910638297872,8014.370000000001,8900,47,2179.32,50.47,25236.72,14.12
2019-11-14,15479.03,5714.3,94.62493333333333,13.792133333333334,1364.3432000000003,64.02853333333334,32116.659999999996,1255.9282666666668,16637.7,10850,80,2328.21,29.97,25065.13,14.38
2019-11-15,10478.72,2355.840000000001,90.27254545454545,10.252181818181821,1044.0218181818182,36.93818181818183,23970.399999999994,943.4956363636362,13491.719999999992,9025,57,1958.69,111.92,24985.07,14.5
2019-11-18,14061.009999999998,2907.2999999999993,97.71115384615385,18.783076923076923,1160.5056410256411,51.039230769230784,35318.799999999996,1044.0114102564103,21257.9,12025,79,2022.46,77.42,24520,14.6
2019-11-19,9777.61,2484.5800000000004,69.1524528301887,5.582641509433962,1045.7894339622642,45.858679245283014,24754.08,971.0530188679245,14976.56,9050,54,2339.98,32.26,24550.04,14.07
2019-11-20,10067.289999999999,3146.8999999999996,57.37571428571429,8.557142857142859,1050.5019047619048,45.133809523809525,21284.94,984.5685714285714,11217.729999999998,6700,46,2538.38,83.92,24832.74,14.5
2019-11-21,17172.79,9123.560000000003,124.06306451612903,13.61693548387096,1377.9064516129033,67.00290322580646,27891.799999999992,1240.2267741935484,10719.079999999998,9100,64,2000.71,32,25943.02,12.98
2019-11-22,6359.990000000001,1712.789999999999,59.44885714285715,10.166857142857145,1173.2322857142858,56.482,15753.51,1103.6177142857143,9393.550000000001,5450,36,2162.37,46.6,23998.4,13.62
2019-11-25,9227.700000000003,2281.3299999999995,83.43679245283019,15.006037735849056,1129.0958490566038,42.791132075471694,22457.539999999994,1030.653962264151,13229.949999999995,8050,53,2261.81,59.76,24690.21,13.91
2019-11-26,14114.839999999997,4197.959999999999,79.33753623188406,15.720434782608699,1444.8608695652174,62.076231884057975,32890.2,1349.8050724637678,18775.440000000002,10125,73,2144.26,37.33,23799.58,14.14
2019-11-27,10840.24,4531.32,123.19500000000001,15.102500000000003,2094.570909090909,104.58386363636362,22057.640000000007,1956.2745454545454,11217.54,6250,48,1535.55,47.48,26498.05,12.15
2019-11-28,15212.619999999995,7674.529999999997,93.57175438596492,10.30824561403509,1306.9887719298245,51.64561403508772,25537.479999999992,1203.1082456140352,10324.92,9200,69,1960.35,58.86,24816.4,13.69
2019-11-29,2860.62,607.1200000000001,82.55250000000001,22.342499999999994,977.9725,29.61125,6510.559999999999,873.079375,3649.94,2425,16,2552.31,31.62,21482.31,16.38
2019-12-02,6504.449999999997,1215.6200000000001,56.21119047619047,6.721904761904762,1122.0961904761903,56.8954761904762,18559.460000000003,1059.1638095238095,12055.08,7000,46,2009.17,56.98,23412.1,15.93
2019-12-03,10837.360000000004,2852.219999999999,66.34597014925373,12.486716417910449,1269.4167164179105,65.21970149253731,28706.75999999999,1190.5837313432835,17869.519999999997,10375,69,2244.49,35.18,24083.46,14.23
2019-12-04,8487.279999999995,2261.95,58.420204081632654,3.944285714285712,2010.9191836734697,75.78122448979593,20745.6,1948.5542857142862,12258.320000000002,8200,50,2531.53,22.02,21849.86,18.72
2019-12-05,18490.489999999998,4982.710000000004,82.82626262626263,28.50878787878789,1122.828282828283,52.75909090909091,43342.60000000002,1011.4915151515152,24852.220000000005,16900,101,1902.07,81.77,25517.46,13.4
2019-12-09,6311.679999999999,2096.0299999999997,84.68057142857144,16.192000000000004,1084.4457142857143,39.208,13707.600000000002,983.5745714285717,7395.969999999999,4900,37,1353.77,113.29,27212.51,13.53
2019-12-10,8840.81,2187.0300000000007,49.68423076923075,9.377307692307696,1008.4361538461538,49.090576923076924,21265.159999999993,949.3740384615385,12424.430000000002,8000,52,2348.67,46.87,21704.65,16.57
2019-12-11,11079.809999999996,7489.210000000001,140.89928571428575,13.994285714285715,1685.8857142857141,72.58035714285717,11303.399999999998,1530.9917857142857,223.64000000000078,4400,28,2393.75,75.21,25588.61,13.42
2019-12-12,9403.019999999997,2122.39,199.3332727272728,11.78872727272727,1655.055272727273,58.548909090909085,23848.12,1443.934,14445.139999999998,8175,56,2352.07,54.6,24360.42,13.67
2019-12-13,3366.7399999999993,622.01,79.00000000000001,18.060000000000002,1050.8453333333334,48.54333333333333,7802.56,953.7840000000001,4435.860000000001,3475,16,2437.53,33.4,24604.07,13.43
2019-12-16,18714.229999999996,6429.560000000004,2474.7010869565233,10.581739130434782,10927.757391304352,30.56652173913044,33258.24,8442.474782608699,14544.110000000002,13275,94,2287,55.36,22097.9,15.24
2019-12-17,15009.270000000004,4619.130000000003,88.84435897435897,13.932435897435898,1287.931282051282,58.904102564102566,33080.68,1185.153717948718,18071.46,11150,81,2202.67,32.68,24730.76,14.63
2019-12-18,4964.400000000001,1776.6000000000001,84.46958333333335,8.580000000000002,1207.5,48.8725,11289.600000000002,1114.4520833333333,6325.220000000001,3575,25,2414.75,40.38,20837.5,16.85
2019-12-19,13737.249999999998,4860.110000000001,87.52971830985913,23.673661971830967,1558.7154929577466,59.62802816901408,30835.44999999999,1447.5129577464788,17098.350000000002,10425,74,2506.75,37.58,24268.41,14.99
2019-12-20,4719.700000000001,1495.25,75.97461538461539,13.858461538461539,1031.5846153846153,47.262692307692305,10137.400000000001,941.753076923077,5417.700000000001,3400,28,2178.42,43.32,27647.04,12.41
2019-12-26,12281.060000000001,4249.99,79.34921874999998,7.717031250000001,1197.7375000000002,53.946875000000006,28671.040000000005,1110.6712500000003,16390.019999999997,10175,68,1793.98,34.15,25771.66,14.26
2019-12-27,9811.77,3197.31,91.34052631578948,21.300701754385955,1550.077192982456,71.32140350877191,23670,1437.4350877192974,13858.27,9175,58,2384.37,39.91,21472.81,17.41
2020-01-02,1386.5800000000002,331.69000000000005,22.014285714285712,5.417142857142857,725.2,33.76857142857143,3144.4000000000005,697.7685714285714,1757.82,1400,7,1903.71,56,23095.29,16.19
2020-01-03,3009.75,907.9499999999998,114.17555555555555,15.041666666666664,1275.7111111111112,52.67777777777778,7352.8,1146.4977777777779,4343.05,2450,18,2442.72,78.94,22967.56,15.16
2020-01-07,8207.730000000003,2103.7200000000007,64.44577777777778,10.583999999999998,1015.7866666666666,43.772,18348.8,940.7562222222223,10141.070000000002,7625,46,2137.96,38.56,24167.73,14.46
2020-01-08,12923.720000000001,3486.219999999998,85.70171875,15.643437500000003,1172.39609375,53.541406249999994,29314.29,1071.0509375000001,16390.619999999995,11425,64,1814.69,64.27,26892.52,12.22
2020-01-09,2851.59,883.2000000000002,63.91214285714286,9.620000000000001,1018.9878571428571,43.52357142857143,6218.29,945.4592857142857,3366.7000000000007,2300,14,2753.5,71.5,30307.86,11.32
2020-01-10,7717.9000000000015,2224.8699999999994,74.60536585365853,15.30731707317073,1225.580487804878,53.57170731707317,17511.199999999997,1135.6670731707318,9793.359999999999,6325,41,1794.32,92.2,25708.95,13.13
2020-01-13,8947.22,3438.809999999999,76.10948717948718,23.37333333333334,1397.825641025641,60.1174358974359,19228.6,1298.3420512820512,10281.390000000001,5950,40,2378.38,58.64,24634.15,15
2020-01-14,770.7199999999999,93.60000000000001,31.22,11.865,1131.9,44.29,2263.8,1088.815,1493.0800000000002,800,6,3038.5,40.5,27253,16.82
2020-01-15,13061.369999999995,3705.8199999999997,183.35338235294122,8.396029411764706,1696.1950000000002,44.30382352941178,29852.62,1504.4467647058823,16791.310000000005,10475,71,2414.88,33.94,24818.91,12.31
2020-01-16,7723.01,2128.5700000000006,66.41874999999999,15.119500000000002,1231.8950000000002,56.48250000000001,16739.800000000003,1150.35775,9016.81,6550,40,2376.98,29.6,21301.48,16.86
2020-01-17,6569.500000000002,2517.23,95.57290322580644,17.109677419354835,1307.0767741935485,45.91387096774194,14478.060000000001,1194.3935483870969,7908.56,5125,33,2625.61,156.77,25745.45,14.8
2020-01-20,18827.480000000007,5312.290000000001,109.95076923076925,18.780549450549454,1366.2053846153844,68.63241758241759,43337.09,1237.4735164835167,24509.65999999999,13950,97,2097.14,64.27,25173.63,13.43
2020-01-21,10160.620000000003,2640.22,54.20087719298247,8.512982456140351,954.1614035087719,40.76596491228071,22738.799999999996,891.4478947368422,12578.250000000004,8975,57,1592.81,54.21,25187.96,13.97
2020-01-22,13176.699999999999,3723.2200000000016,77.18333333333334,22.038405797101458,1451.5471014492755,65.85246376811595,29136.290000000005,1352.326231884058,15959.659999999998,10500,70,2463.75,85.78,23339.35,16.66
2020-01-23,16756.629999999994,5135.5,71.56964705882353,16.81741176470588,1047.6190588235295,48.253058823529415,38333.29,959.2325882352941,21576.73,12600,88,2104.15,74.04,24986.48,14.01
2020-01-24,5370.159999999999,1661.63,73.91935483870968,12.019032258064515,959.4916129032258,47.590322580645164,11961.210000000003,873.5538709677419,6591.05,4950,33,2517.81,82.42,24742.74,14.71
2020-01-27,13188.229999999998,3545.6800000000007,104.16420289855071,14.80463768115941,1367.8098550724637,64.01724637681158,32801.60000000001,1248.8421739130436,19613.51000000001,9550,74,2059.8,44.96,25147.2,14.46
2020-01-28,15313.450000000006,4330.57,66.54480519480519,17.050909090909094,1226.812987012987,61.106103896103896,34972.79999999999,1143.2181818181818,19659.429999999997,12325,80,2016.82,81.03,27012.87,12.44
2020-01-29,6966.0999999999985,1833.2600000000007,107.12527777777777,14.984444444444444,1109.862222222222,53.7325,16285.159999999994,987.753611111111,9319.159999999998,5275,40,2252.03,52.44,24217.81,13.3
2020-01-30,10662.4,3301.6600000000008,48.822631578947366,12.202280701754384,1228.5452631578946,50.59982456140351,23874.439999999995,1167.5201754385964,13212.089999999998,8825,63,2523.18,57.19,24701.33,15.78
2020-01-31,4252.400000000001,1118.1299999999999,72.12761904761905,50.230476190476196,1022.287619047619,44.31238095238095,9779.600000000002,899.9290476190477,5527.26,3350,24,1629.48,64.29,25892.9,13.6
2020-02-03,8737.900000000001,3576.3600000000006,240.54682926829264,19.406341463414638,1739.283902439025,57.2460975609756,17822.759999999995,1479.3326829268296,9084.87,5950,44,2639.56,123.93,23832.07,15.77
2020-02-04,28685.389999999974,10095.480000000005,576.2345801526727,30.726564885496206,5222.672824427481,192.15312977099245,63444.15000000002,4615.709847328246,34758.930000000015,19525,160,1880.92,77.35,25205.73,13.83
2020-02-05,15321.259999999991,4249.7,71.569625,17.46375000000001,1133.3326249999998,50.860500000000016,34758.189999999995,1044.2978750000002,19436.999999999993,12700,84,2133.28,44.15,24719.86,13.82
2020-02-06,19724.01,5803.609999999998,82.32709090909096,10.35645454545455,1300.491818181818,58.58599999999999,45604.72000000001,1207.8083636363635,25880.750000000007,16600,111,2310.71,59.74,24686.52,14.92
2020-02-07,6107.729999999999,1849.4699999999996,108.1835483870967,37.529354838709665,1350.2541935483866,57.7932258064516,15011.619999999997,1204.5432258064516,8903.939999999997,4200,35,2152.94,106.13,25895.52,12.89
2020-02-10,15441.109999999997,4282.040000000001,98.52452380952383,34.987380952380946,1218.2169047619047,58.934999999999995,35886.84,1084.7041666666667,20445.769999999982,12100,86,2391.18,114.89,24636.88,14.27
2020-02-11,14309.659999999993,3237.4399999999982,85.18690476190478,9.230595238095233,1126.0402380952385,52.84130952380953,34557.05999999998,1031.622976190476,20247.399999999998,13075,92,2420.05,60.22,24762.14,13.42
2020-02-12,7800.07,2429.2599999999998,82.76439024390244,18.358048780487806,1128.3707317073167,38.470975609756124,17540.12,1027.248292682927,9740.109999999997,7100,43,2448.59,41.71,22710.39,16.42
2020-02-13,13993.77,3964.2999999999993,77.75628571428572,15.025285714285713,1255.892857142857,57.747571428571426,32104.960000000003,1163.1121428571428,18111.24,11500,74,2157.74,80.61,25226.93,13.44
2020-02-14,14790.3,3878.640000000001,75.48888888888888,30.681481481481484,1045.3641975308644,29.091851851851853,34021.21,939.192962962963,19230.920000000002,13950,83,2369.85,61.06,25364.14,14.76
2020-02-17,10841.209999999997,3329.1500000000005,90.91,13.208035714285712,1422.2251785714284,51.77910714285716,25957.549999999992,1318.107142857143,15116.36,8825,57,2653.11,65.02,24081.09,15.39
2020-02-18,7833.759999999998,1917.39,62.32186046511627,11.931860465116284,1081.7827906976745,52.71837209302326,19619.579999999998,1007.5274418604652,11785.869999999997,7875,43,2253.53,26.9,22793.81,14.97
2020-02-19,7363.89,2286.3800000000006,94.59555555555555,19.03722222222222,1327.851111111111,72.28027777777778,17145.200000000004,1214.2169444444444,9781.359999999999,6175,36,2133.11,35.83,25295.31,12.47
2020-02-20,19228.33,5937.410000000002,188.87594059405944,22.081287128712873,1755.871188118812,68.59564356435644,45345.200000000026,1544.9139603960396,26117.199999999993,16400,104,2533.02,40.26,26799.26,13.06
2020-02-21,6875.97,1568.8200000000002,86.44675000000005,26.195250000000005,1238.0315,49.781,16086.369999999999,1125.39075,9210.400000000001,5950,41,2566.6,51.08,23574.65,12.9
2020-02-24,11266.040000000003,2844.9399999999982,61.94253968253968,9.68920634920635,995.0050793650792,37.131587301587295,25627.32,923.3733333333331,14361.37,9075,67,2419.84,149.22,28218.41,13.03
2020-02-25,20671.230000000007,7331.590000000001,85.18742268041234,13.995257731958757,1321.9616494845372,62.7303092783505,44087.409999999996,1222.780103092784,23416.300000000003,13025,107,2239.68,63.98,25950.65,13.95
2020-02-26,6280.39,1967.4500000000005,54.956842105263156,24.465,1264.2368421052631,56.0721052631579,14281.400000000003,1184.8171052631578,8001.010000000001,4975,39,2662.87,24.39,24057.61,15.7
2020-02-27,21612.480000000003,6759.450000000004,3901.759107142854,8.004642857142853,10359.193571428568,30.985357142857147,50041.04,6449.429910714287,28428.620000000003,16800,112,2202.76,63.48,22059.93,15.48
2020-02-28,9488.920000000002,2586.580000000001,72.52685185185186,20.27611111111111,1061.6970370370368,33.410000000000004,21288.480000000003,968.8944444444444,11799.620000000003,8600,56,2393.69,80.59,28521,12.63
2020-03-02,3949.8199999999997,933.61,89.22695652173914,16.201739130434785,1126.7460869565216,54.833043478260876,9852.16,1021.3182608695652,5902.389999999999,3625,23,2304.13,76.65,23521.61,14.74
2020-03-03,13671.019999999997,4042.7199999999993,64.2448611111111,17.59319444444445,1253.2416666666666,65.62819444444443,30728.8,1171.4061111111112,17057.849999999995,11200,76,1873.68,29.49,25152.54,13.48
2020-03-04,13240.480000000001,4074.429999999999,72.79907894736841,13.236184210526318,1581.5631578947366,73.36657894736842,29687.499999999996,1495.5269736842106,16447.019999999997,10025,86,2134.36,65.35,25453.38,13.39
2020-03-05,9323.279999999999,1971.4900000000002,76.99910714285714,16.563035714285714,1128.7223214285714,48.62696428571429,22713.949999999993,1035.1591071428572,13390.750000000004,8725,57,2189.12,37.48,23928.18,14.69
2020-03-06,10649.539999999997,3817.050000000001,101.81363636363632,30.499454545454537,1195.2690909090911,45.89945454545455,23375.59999999999,1062.954,12726.079999999994,7600,58,2517.65,142.82,26305,13.51
2020-03-09,5711.099999999999,2045.4500000000003,88.8193333333333,19.256,1251.360333333333,54.380333333333326,12682.61,1143.285,6971.520000000001,4700,31,2543.87,119.54,26275.23,13.87
2020-03-10,17312.609999999993,5802.490000000001,80.3480459770115,14.935747126436787,1342.91091954023,60.374252873563215,39959.56999999999,1247.6264367816093,22647.03000000001,12525,89,2196.11,30.6,26264.7,13.6
2020-03-11,7295.27,2618.0399999999995,220.1090322580645,8.986129032258065,2660.808387096774,122.45064516129031,14840.63,2431.714516129032,7545.359999999999,4825,35,2714.48,48.55,22559.81,17.4
2020-03-12,12412.390000000003,3724.749999999998,69.28552238805969,27.422835820895525,1152.9616417910447,59.543582089552245,27976.410000000007,1056.2526865671643,15564.149999999998,10275,68,2014.46,58.51,25845.66,12.83
