CLIENTE,MODELO,NUM_PLAZAS,MECANISMO_MODULO,IMPORTE_LINEA,CATEGORIA,TIPO_TAPICERIA,COSTE_TAPIZADO_AGRUP,P_COSTE,MARGEN_UDS_LINEA,DTO_FAMILIA,I_COMISION,I_BRUTO,DTO_PP,DTO_LINEAS,MARGEN_BRUTO,PROVINCIA,COD_COMUNIDAD,HIPOTECA,INDENCIAS_CLIENTE,PIB_VALOR_EUROS,PARO_2020T3,status_cliente
6307,26,200,4,417.2,0,T,38.22,132.87,246.11,8.0,31.92,1180.2,21.72,94.42,1064.06,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6307,5,100,1,449.4,2,T,42.27,164.22,242.92,8.0,37.87,1400.0,25.76,112.0,1262.24,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6307,5,100,1,368.2,2,T,42.27,137.13,188.81,8.0,37.87,1400.0,25.76,112.0,1262.24,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6307,5,75,3,582.4,2,T,42.27,238.06,302.08,8.0,37.87,1400.0,25.76,112.0,1262.24,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6307,41,300,2,467.6,2,T,24.09,86.62,356.89,8.0,12.65,467.6,8.6,37.41,421.59,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6307,5,100,1,467.6,0,T,55.5,155.89,256.21,8.0,40.1,1482.6,27.28,118.61,1336.71,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6307,5,100,1,380.8,0,T,55.5,128.8,196.5,8.0,40.1,1482.6,27.28,118.61,1336.71,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6307,5,75,3,634.2,0,T,55.5,237.68,341.02,8.0,40.1,1482.6,27.28,118.61,1336.71,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6464,65,300,0,453.6,2,T,40.33,106.73,306.54,8.0,33.64,746.2,13.73,59.7,672.77,46,10.0,0.2444,67.0,22882.0,15.67,9.443315295819264
6464,65,100,0,292.6,2,T,40.33,63.11,189.16,8.0,33.64,746.2,13.73,59.7,672.77,46,10.0,0.2444,67.0,22882.0,15.67,9.443315295819264
6828,55,100,1,420.0,2,T,30.11,168.72,221.17,5.0,54.68,1174.6,22.32,58.73,1093.55,30,14.0,0.2194,10.0,20766.0,15.06,25.06949740541604
6828,55,100,1,334.6,2,T,30.11,123.49,181.0,5.0,54.68,1174.6,22.32,58.73,1093.55,30,14.0,0.2194,10.0,20766.0,15.06,25.06949740541604
6828,55,100,1,420.0,2,T,30.11,171.62,218.27,5.0,54.68,1174.6,22.32,58.73,1093.55,30,14.0,0.2194,10.0,20766.0,15.06,25.06949740541604
7071,5,200,4,436.8,2,T,45.02,157.32,234.46,3.0,63.91,960.4,18.63,28.81,912.96,1,16.0,0.261,40.0,36921.0,8.47,20.433594617813657
7071,5,300,0,523.6,2,T,45.02,197.46,281.12,3.0,63.91,960.4,18.63,28.81,912.96,1,16.0,0.261,40.0,36921.0,8.47,20.433594617813657
7143,5,100,1,467.6,0,T,51.0,155.89,260.71,8.0,0.0,1316.0,0.0,105.28,1210.72,30,14.0,0.2194,2.0,20766.0,15.06,56.05710036026487
7143,5,100,1,380.8,0,T,51.0,128.8,201.0,8.0,0.0,1316.0,0.0,105.28,1210.72,30,14.0,0.2194,2.0,20766.0,15.06,56.05710036026487
7431,34,350,0,569.8,2,T,27.72,183.34,358.74,5.0,25.13,569.8,10.26,56.98,502.56,25,9.0,0.324,7.0,29007.0,11.4,33.49480522655916
7520,30,300,0,424.2,2,T,26.4,138.55,259.25,18.0,21.03,826.0,0.0,124.99,701.01,20,16.0,0.261,115.0,32015.0,8.47,11.22188655696901
7520,16,0,6,44.8,2,T,52.8,2.53,-13.06,18.0,21.03,826.0,0.0,124.99,701.01,20,16.0,0.261,115.0,32015.0,8.47,11.22188655696901
8637,5,100,1,435.4,2,T,24.99,155.17,255.24,9.0,55.47,870.8,0.0,78.38,792.42,31,15.0,0.2381,24.0,30508.0,8.55,24.988402512621906
8655,10,100,2,221.2,2,T,19.24,68.46,133.5,8.0,55.72,1114.4,0.0,0.0,1114.4,23,1.0,0.2673,21.0,17465.0,21.75,11.960395408771298
8655,10,100,1,336.0,2,T,19.24,94.0,222.76,8.0,55.72,1114.4,0.0,0.0,1114.4,23,1.0,0.2673,21.0,17465.0,21.75,11.960395408771298
8678,10,100,1,539.0,4,P,135.0,98.72,305.28,8.0,48.6,1078.0,19.84,86.24,971.92,30,14.0,0.2194,25.0,20766.0,15.06,15.855342319359258
6289,18,200,0,355.6,2,T,33.36,141.66,180.58,9.0,36.82,736.4,0.0,0.0,736.4,4,1.0,0.2673,29.0,20465.0,21.75,11.01736570726923
6289,18,300,0,380.8,2,T,33.36,170.98,176.46,9.0,36.82,736.4,0.0,0.0,736.4,4,1.0,0.2673,29.0,20465.0,21.75,11.01736570726923
412,29,350,0,519.4,2,T,20.9,211.78,286.72,5.0,25.97,519.4,0.0,0.0,519.4,8,9.0,0.324,8.0,29885.0,11.4,31.802166413741702
421,26,300,0,547.4,2,T,26.62,200.79,319.99,5.0,48.81,1048.6,19.92,52.43,976.25,8,9.0,0.324,6.0,29885.0,11.4,36.72197867957409
421,26,200,0,501.2,2,T,26.62,182.99,291.59,5.0,48.81,1048.6,19.92,52.43,976.25,8,9.0,0.324,6.0,29885.0,11.4,36.72197867957409
635,29,300,0,467.6,2,T,38.1,167.1,262.4,5.0,38.12,819.0,15.56,40.95,762.49,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
635,29,200,4,351.4,2,T,38.1,122.43,190.87,5.0,38.12,819.0,15.56,40.95,762.49,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
815,12,300,0,506.8,0,T,106.9,146.6,253.3,5.0,60.42,908.6,0.0,45.43,863.17,26,17.0,0.2336,29.0,26528.0,9.96,19.82837697414856
815,12,200,4,401.8,0,T,106.9,114.81,180.09,5.0,60.42,908.6,0.0,45.43,863.17,26,17.0,0.2336,29.0,26528.0,9.96,19.82837697414856
903,29,300,0,482.76,2,T,30.49,170.55,281.72,18.0,18.79,779.27,12.78,140.27,626.22,28,13.0,0.3404,100.0,34041.0,11.89,9.170973779679024
903,29,100,0,296.51,2,T,30.49,107.99,158.03,18.0,18.79,779.27,12.78,140.27,626.22,28,13.0,0.3404,100.0,34041.0,11.89,9.170973779679024
936,18,200,4,389.2,0,T,64.94,140.65,183.61,8.0,23.33,862.4,15.87,69.0,777.53,28,13.0,0.3404,61.0,34041.0,11.89,11.742228686965005
936,18,300,0,473.2,0,T,64.94,174.04,234.22,8.0,23.33,862.4,15.87,69.0,777.53,28,13.0,0.3404,61.0,34041.0,11.89,11.742228686965005
1118,11,100,0,309.4,0,T,57.64,94.31,157.45,9.0,64.39,1010.8,0.0,90.97,919.83,31,15.0,0.2381,44.0,30508.0,8.55,18.45515833482201
1118,11,100,0,271.6,0,T,57.64,74.01,139.95,9.0,64.39,1010.8,0.0,90.97,919.83,31,15.0,0.2381,44.0,30508.0,8.55,18.45515833482201
1118,11,200,4,429.8,0,T,57.64,126.27,245.89,9.0,64.39,1010.8,0.0,90.97,919.83,31,15.0,0.2381,44.0,30508.0,8.55,18.45515833482201
1257,3,100,2,407.4,3,T,64.89,120.19,222.32,18.0,88.32,2198.0,36.05,395.64,1766.32,39,6.0,0.2589,87.0,22767.0,10.5,9.811436619406681
1257,3,100,2,298.2,3,T,64.89,85.49,147.82,18.0,88.32,2198.0,36.05,395.64,1766.32,39,6.0,0.2589,87.0,22767.0,10.5,9.811436619406681
1257,3,200,2,401.8,3,T,64.89,128.19,208.72,18.0,88.32,2198.0,36.05,395.64,1766.32,39,6.0,0.2589,87.0,22767.0,10.5,9.811436619406681
1257,3,100,2,385.0,3,T,64.89,112.76,207.35,18.0,88.32,2198.0,36.05,395.64,1766.32,39,6.0,0.2589,87.0,22767.0,10.5,9.811436619406681
2145,79,200,4,450.8,0,T,65.15,157.69,227.96,7.0,57.42,1234.8,0.0,86.44,1148.36,18,1.0,0.2673,0.2673,17894.0,21.75,107.30627696395038
2145,79,100,1,341.6,0,T,65.15,123.49,152.96,7.0,57.42,1234.8,0.0,86.44,1148.36,18,1.0,0.2673,0.2673,17894.0,21.75,107.30627696395038
2145,79,100,1,442.4,0,T,65.15,155.57,221.68,7.0,57.42,1234.8,0.0,86.44,1148.36,18,1.0,0.2673,0.2673,17894.0,21.75,107.30627696395038
2777,38,100,1,487.2,1,T,44.52,164.32,278.36,8.0,63.5,1380.4,0.0,110.44,1269.96,2,8.0,0.2351,6.0,19888.0,16.7,29.055970126061
2777,38,100,1,406.0,1,T,44.52,130.41,231.07,8.0,63.5,1380.4,0.0,110.44,1269.96,2,8.0,0.2351,6.0,19888.0,16.7,29.055970126061
3159,6,100,1,315.0,2,T,31.61,117.97,165.43,3.0,37.8,630.0,0.0,0.0,630.0,27,12.0,0.2637,4.0,23049.0,10.61,45.38196446805679
3225,10,100,1,355.6,2,T,32.81,94.0,228.79,9.0,0.0,1099.0,20.0,98.9,980.1,41,1.0,0.2673,320.0,19665.0,21.75,3.251193935624822
3225,10,200,2,387.8,2,T,32.81,113.37,241.62,9.0,0.0,1099.0,20.0,98.9,980.1,41,1.0,0.2673,320.0,19665.0,21.75,3.251193935624822
4015,23,300,0,446.6,2,T,43.52,168.18,234.9,10.0,43.22,980.0,17.64,98.0,864.36,3,10.0,0.2444,80.0,19066.0,15.67,7.888595760130575
4015,23,75,3,533.4,2,T,43.52,205.44,284.44,10.0,43.22,980.0,17.64,98.0,864.36,3,10.0,0.2444,80.0,19066.0,15.67,7.888595760130575
4266,49,100,0,382.2,0,T,60.87,116.5,204.83,10.0,27.97,1057.0,19.03,105.7,932.27,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4266,49,100,0,292.6,0,T,60.87,96.69,135.04,10.0,27.97,1057.0,19.03,105.7,932.27,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4266,21,100,0,372.4,2,T,34.93,154.49,182.98,10.0,19.71,744.8,13.41,74.48,656.92,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4266,0,100,0,267.4,0,T,35.15,83.06,149.19,10.0,7.08,267.4,4.81,26.74,235.85,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4488,20,100,1,446.6,0,T,52.68,127.42,266.5,5.0,25.46,893.2,0.0,44.66,848.54,28,13.0,0.3404,22.0,34041.0,11.89,19.55258179506088
4498,5,200,4,478.8,0,T,59.64,155.93,263.23,8.0,61.41,1360.8,25.04,108.86,1226.9,30,14.0,0.2194,47.0,20766.0,15.06,11.563696863047731
4498,5,100,1,396.2,0,T,59.64,137.13,199.43,8.0,61.41,1360.8,25.04,108.86,1226.9,30,14.0,0.2194,47.0,20766.0,15.06,11.563696863047731
4498,5,100,1,485.8,0,T,59.64,163.5,262.66,8.0,61.41,1360.8,25.04,108.86,1226.9,30,14.0,0.2194,47.0,20766.0,15.06,11.563696863047731
5861,0,200,4,399.0,1,T,32.2,113.59,253.21,5.0,141.92,2896.6,0.0,58.24,2838.36,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
5861,0,100,1,340.2,1,T,32.2,100.24,207.76,5.0,141.92,2896.6,0.0,58.24,2838.36,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
5861,0,100,1,425.6,1,T,32.2,119.69,273.71,5.0,141.92,2896.6,0.0,58.24,2838.36,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
5861,18,200,4,315.0,1,T,32.2,140.65,142.15,5.0,141.92,2896.6,0.0,58.24,2838.36,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
5861,18,300,0,380.8,1,T,32.2,170.98,177.62,5.0,141.92,2896.6,0.0,58.24,2838.36,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
5861,41,100,1,329.0,1,T,32.2,77.34,219.46,5.0,141.92,2896.6,0.0,58.24,2838.36,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
5861,41,200,2,378.0,1,T,32.2,50.03,295.77,5.0,141.92,2896.6,0.0,58.24,2838.36,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
6297,12,300,0,420.0,2,T,28.35,146.6,245.05,2.0,54.95,1099.0,0.0,0.0,1099.0,47,7.0,0.2449,1.0,25482.0,10.98,97.34669087894706
6297,12,75,3,301.0,2,T,28.35,88.63,184.02,2.0,54.95,1099.0,0.0,0.0,1099.0,47,7.0,0.2449,1.0,25482.0,10.98,97.34669087894706
6297,12,200,0,378.0,2,T,28.35,123.51,226.14,2.0,54.95,1099.0,0.0,0.0,1099.0,47,7.0,0.2449,1.0,25482.0,10.98,97.34669087894706
6464,18,200,0,383.6,2,T,36.14,141.66,205.81,8.0,33.07,733.6,13.5,58.69,661.41,46,10.0,0.2444,67.0,22882.0,15.67,9.443315295819264
6464,18,200,4,350.0,2,T,36.14,140.65,173.22,8.0,33.07,733.6,13.5,58.69,661.41,46,10.0,0.2444,67.0,22882.0,15.67,9.443315295819264
7071,20,100,0,303.8,2,T,42.89,109.74,151.17,3.0,47.33,711.2,13.8,21.33,676.08,1,16.0,0.261,40.0,36921.0,8.47,20.433594617813657
7071,20,100,1,407.4,2,T,42.89,127.42,237.09,3.0,47.33,711.2,13.8,21.33,676.08,1,16.0,0.261,40.0,36921.0,8.47,20.433594617813657
7507,0,300,0,607.6,0,T,60.51,170.99,376.1,7.0,16.61,607.6,11.3,42.53,553.77,8,9.0,0.324,14.0,29885.0,11.4,24.040178138243256
7520,52,100,1,694.4,4,P,155.2,130.81,408.39,18.0,0.0,694.4,0.0,111.1,583.3,20,16.0,0.261,115.0,32015.0,8.47,11.22188655696901
7841,0,100,1,440.44,0,T,49.71,98.23,292.5,5.0,61.61,1297.01,0.0,64.85,1232.16,7,4.0,0.4149,49.0,27134.0,11.18,10.926127173392322
7841,0,100,1,351.78,0,T,49.71,93.04,209.03,5.0,61.61,1297.01,0.0,64.85,1232.16,7,4.0,0.4149,49.0,27134.0,11.18,10.926127173392322
7841,0,200,4,504.79,0,T,49.71,53.28,401.8,5.0,61.61,1297.01,0.0,64.85,1232.16,7,4.0,0.4149,49.0,27134.0,11.18,10.926127173392322
7919,24,300,0,501.2,1,T,51.46,170.44,279.3,4.0,23.98,799.4,0.0,0.0,799.4,28,13.0,0.3404,10.0,34041.0,11.89,29.001165505468943
7919,24,100,0,298.2,1,T,51.46,113.86,132.88,4.0,23.98,799.4,0.0,0.0,799.4,28,13.0,0.3404,10.0,34041.0,11.89,29.001165505468943
7932,104,100,0,453.6,1,T,55.3,32.69,365.61,5.0,40.82,907.2,0.0,90.72,816.48,20,16.0,0.261,7.0,32015.0,8.47,45.48474604305806
7990,26,300,0,518.0,2,T,25.17,200.79,292.04,5.0,49.35,987.0,0.0,0.0,987.0,45,8.0,0.2351,22.0,18022.0,16.7,14.444602736282594
7990,26,200,0,469.0,2,T,25.17,182.99,260.84,5.0,49.35,987.0,0.0,0.0,987.0,45,8.0,0.2351,22.0,18022.0,16.7,14.444602736282594
8169,38,100,1,509.6,0,T,55.81,164.32,289.47,8.0,26.19,1019.2,17.82,128.42,872.96,4,1.0,0.2673,15.0,20465.0,21.75,15.31902535346956
8312,5,100,1,485.8,0,T,57.73,163.5,264.57,4.0,36.12,1279.6,24.57,51.18,1203.85,28,13.0,0.3404,34.0,34041.0,11.89,15.728090275939993
8312,5,100,0,308.0,0,T,57.73,103.95,146.32,4.0,36.12,1279.6,24.57,51.18,1203.85,28,13.0,0.3404,34.0,34041.0,11.89,15.728090275939993
8598,12,300,0,462.0,2,T,26.25,167.53,268.22,3.0,23.1,462.0,0.0,0.0,462.0,9,7.0,0.2449,24.0,27994.0,10.98,20.827219573569607
9024,10,100,1,364.0,0,T,50.29,89.58,224.13,5.0,62.08,1362.2,25.34,95.35,1241.52,4,1.0,0.2673,17.0,20465.0,21.75,14.389718688137862
9024,10,100,1,585.2,0,T,100.58,68.18,348.26,5.0,62.08,1362.2,25.34,95.35,1241.52,4,1.0,0.2673,17.0,20465.0,21.75,14.389718688137862
9024,10,200,4,413.0,0,T,50.29,126.81,235.9,5.0,62.08,1362.2,25.34,95.35,1241.52,4,1.0,0.2673,17.0,20465.0,21.75,14.389718688137862
9100,1,100,2,231.0,2,T,31.55,56.27,143.18,5.0,26.72,574.0,10.91,28.7,534.39,47,7.0,0.2449,1.0,25482.0,10.98,97.34669087894706
9100,1,100,1,343.0,2,T,31.55,81.81,229.64,5.0,26.72,574.0,10.91,28.7,534.39,47,7.0,0.2449,1.0,25482.0,10.98,97.34669087894706
9314,5,75,3,634.2,0,T,73.08,238.06,323.07,5.0,64.09,1482.6,67.46,133.43,1281.7,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,5,100,1,380.8,0,T,73.08,128.8,178.93,5.0,64.09,1482.6,67.46,133.43,1281.7,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,5,100,1,467.6,0,T,73.08,155.89,238.64,5.0,64.09,1482.6,67.46,133.43,1281.7,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,65,200,4,406.0,2,T,28.83,86.9,290.27,5.0,77.46,1702.4,0.0,153.21,1549.19,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,65,300,0,464.8,2,T,28.83,99.8,336.17,5.0,77.46,1702.4,0.0,153.21,1549.19,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,65,75,3,331.8,2,T,28.83,103.57,199.4,5.0,77.46,1702.4,0.0,153.21,1549.19,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,65,300,0,499.8,2,T,28.83,115.51,355.46,5.0,77.46,1702.4,0.0,153.21,1549.19,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,5,200,4,453.6,1,T,48.19,157.32,248.09,5.0,43.15,998.2,45.42,89.83,862.95,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,5,300,0,544.6,1,T,48.19,197.46,298.95,5.0,43.15,998.2,45.42,89.83,862.95,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,0,100,1,483.0,0,T,58.28,127.43,297.3,5.0,68.02,1573.6,71.6,141.62,1360.37,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,0,300,0,607.6,0,T,58.28,170.99,378.34,5.0,68.02,1573.6,71.6,141.62,1360.37,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,65,200,4,371.0,2,T,27.71,77.39,265.9,5.0,35.64,824.6,37.52,74.21,712.87,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,65,300,0,453.6,2,T,27.71,106.73,319.16,5.0,35.64,824.6,37.52,74.21,712.87,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9362,0,200,4,422.8,2,T,117.69,137.51,167.6,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,0,100,1,327.6,2,T,117.69,100.24,109.67,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,0,100,1,407.4,2,T,117.69,119.69,170.02,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,12,200,4,401.8,2,T,117.69,114.81,169.3,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,12,300,0,506.8,2,T,117.69,146.6,242.51,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,23,75,3,497.0,2,T,117.69,205.44,173.87,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,23,300,0,417.2,2,T,117.69,168.18,131.33,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,26,200,4,518.0,2,T,117.69,198.24,202.07,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,26,100,1,322.0,2,T,117.69,90.28,114.03,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,26,100,1,401.8,2,T,117.69,120.45,163.66,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,104,300,0,588.0,2,T,117.69,82.12,388.19,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,104,75,3,411.6,2,T,117.69,33.15,260.76,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,104,200,2,373.8,2,T,117.69,24.88,231.23,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,27,200,4,456.4,2,T,117.69,148.72,189.99,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,27,100,1,319.2,2,T,117.69,89.13,112.38,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,27,100,1,406.0,2,T,117.69,113.5,174.81,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9362,36,100,1,695.8,2,T,117.69,160.13,417.98,7.0,354.04,8169.0,0.0,1088.22,7080.78,4,1.0,0.2673,27.0,20465.0,21.75,11.418127346466893
9416,10,100,1,627.2,2,T,34.12,89.58,413.92,8.0,62.72,1254.4,0.0,0.0,1254.4,30,14.0,0.2194,6.0,20766.0,15.06,32.36458198298879
9488,38,100,1,509.6,0,T,58.62,164.32,286.66,5.0,47.44,1019.2,19.36,50.96,948.88,46,10.0,0.2444,9.0,22882.0,15.67,25.765622344099906
9488,27,100,1,1117.2,6,P,432.0,113.16,458.88,5.0,104.01,2234.4,42.45,111.72,2080.22,46,10.0,0.2444,9.0,22882.0,15.67,25.765622344099906
635,10,300,0,642.6,0,T,53.24,186.2,403.17,5.0,41.88,642.6,12.21,32.13,598.26,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
635,21,100,0,417.2,0,T,74.97,154.49,187.74,5.0,54.38,834.4,15.85,41.72,776.82,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
1257,18,300,0,473.2,0,T,61.71,170.18,241.31,18.0,88.04,1565.2,25.67,281.75,1257.78,39,6.0,0.2589,87.0,22767.0,10.5,9.811436619406681
1257,18,75,3,362.6,0,T,61.71,111.13,189.76,18.0,88.04,1565.2,25.67,281.75,1257.78,39,6.0,0.2589,87.0,22767.0,10.5,9.811436619406681
1257,18,100,0,256.2,0,T,61.71,77.95,116.54,18.0,88.04,1565.2,25.67,281.75,1257.78,39,6.0,0.2589,87.0,22767.0,10.5,9.811436619406681
4184,12,100,0,259.0,2,T,21.65,87.66,149.69,8.0,31.81,705.6,12.98,56.45,636.16,46,10.0,0.2444,93.0,22882.0,15.67,8.015311726649553
4184,12,300,0,446.6,2,T,21.65,146.6,278.35,8.0,31.81,705.6,12.98,56.45,636.16,46,10.0,0.2444,93.0,22882.0,15.67,8.015311726649553
4775,41,100,1,410.2,0,T,57.07,80.64,272.49,7.0,52.34,820.4,15.26,57.42,747.72,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
6307,65,200,0,460.6,0,T,67.95,90.4,302.25,8.0,23.7,876.4,16.13,70.11,790.16,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6307,65,200,4,415.8,0,T,67.95,77.39,270.46,8.0,23.7,876.4,16.13,70.11,790.16,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6307,2,200,0,525.0,0,T,63.7,175.85,285.45,8.0,28.4,1050.0,19.32,84.0,946.68,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6632,20,300,0,515.2,2,T,19.72,196.97,298.51,3.0,49.84,996.8,0.0,0.0,996.8,11,1.0,0.2673,63.0,17231.0,21.75,6.858921879932172
6632,20,200,0,481.6,2,T,19.72,174.43,287.45,3.0,49.84,996.8,0.0,0.0,996.8,11,1.0,0.2673,63.0,17231.0,21.75,6.858921879932172
7761,38,100,1,449.4,2,T,25.23,161.96,262.21,8.0,47.41,1279.6,237.05,94.36,948.2,30,14.0,0.2194,143.0,20766.0,15.06,6.629451665245737
7761,38,100,1,380.8,2,T,25.23,128.05,227.52,8.0,47.41,1279.6,237.05,94.36,948.2,30,14.0,0.2194,143.0,20766.0,15.06,6.629451665245737
8031,7,200,4,290.0,0,T,50.51,110.7,128.8,2.5,0.0,865.0,0.0,21.63,843.37,28,13.0,0.3404,18.0,34041.0,11.89,21.616192498983533
8031,7,100,2,354.0,0,T,101.01,52.69,147.61,2.5,0.0,865.0,0.0,21.63,843.37,28,13.0,0.3404,18.0,34041.0,11.89,21.616192498983533
8031,7,100,2,221.0,0,T,50.51,68.81,101.69,2.5,0.0,865.0,0.0,21.63,843.37,28,13.0,0.3404,18.0,34041.0,11.89,21.616192498983533
8312,5,100,1,467.6,0,T,55.96,155.17,256.47,4.0,43.82,1552.6,29.81,62.1,1460.69,28,13.0,0.3404,34.0,34041.0,11.89,15.728090275939993
8312,5,200,0,617.4,0,T,55.96,201.39,360.05,4.0,43.82,1552.6,29.81,62.1,1460.69,28,13.0,0.3404,34.0,34041.0,11.89,15.728090275939993
8411,36,100,1,588.0,4,P,161.6,157.77,268.63,3.0,110.11,1654.8,32.1,49.64,1573.05,47,7.0,0.2449,30.0,25482.0,10.98,17.772992830960572
8411,36,100,1,478.8,4,P,161.6,128.05,189.15,3.0,110.11,1654.8,32.1,49.64,1573.05,47,7.0,0.2449,30.0,25482.0,10.98,17.772992830960572
8699,15,100,1,521.52,2,T,19.65,157.5,344.37,5.0,0.0,1731.51,30.32,215.71,1485.49,33,3.0,0.218,17.0,21981.0,13.01,21.35169550381922
8699,15,200,0,688.47,2,T,19.65,206.05,462.77,5.0,0.0,1731.51,30.32,215.71,1485.49,33,3.0,0.218,17.0,21981.0,13.01,21.35169550381922
611,36,100,1,497.0,0,T,60.26,160.13,276.61,5.0,66.14,994.0,19.28,29.82,944.9,15,12.0,0.2637,0.2637,23343.0,10.61,177.87319796505466
635,49,100,1,456.4,0,T,59.55,117.08,279.77,5.0,75.14,1614.2,30.67,80.71,1502.82,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
635,49,100,1,376.6,0,T,59.55,104.29,212.76,5.0,75.14,1614.2,30.67,80.71,1502.82,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
635,49,75,3,407.4,0,T,59.55,111.18,236.67,5.0,75.14,1614.2,30.67,80.71,1502.82,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
635,49,200,2,373.8,0,T,59.55,96.23,218.02,5.0,75.14,1614.2,30.67,80.71,1502.82,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
635,10,100,1,364.0,0,T,50.81,89.58,223.61,5.0,70.21,1494.5,27.88,73.36,1393.25,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
635,10,100,1,292.6,0,T,50.81,68.18,173.61,5.0,70.21,1494.5,27.88,73.36,1393.25,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
635,10,200,2,446.6,0,T,50.81,81.81,313.98,5.0,70.21,1494.5,27.88,73.36,1393.25,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
