CLIENTE,MODELO,NUM_PLAZAS,MECANISMO_MODULO,IMPORTE_LINEA,CATEGORIA,TIPO_TAPICERIA,COSTE_TAPIZADO_AGRUP,P_COSTE,MARGEN_UDS_LINEA,DTO_FAMILIA,I_COMISION,I_BRUTO,DTO_PP,DTO_LINEAS,MARGEN_BRUTO,PROVINCIA,COD_COMUNIDAD,HIPOTECA,INDENCIAS_CLIENTE,PIB_VALOR_EUROS,PARO_2020T3,status_cliente
421,0,100,2,148.4,2,T,35.97,12.4,100.03,5.0,79.05,1698.2,32.27,84.91,1581.02,8,9.0,0.324,6.0,29885.0,11.4,36.72197867957409
635,20,200,4,354.2,2,T,28.69,140.83,184.68,5.0,40.74,814.8,0.0,0.0,814.8,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
822,5,200,4,478.8,0,T,54.6,155.93,268.27,3.0,90.12,1327.2,0.0,39.81,1287.39,26,17.0,0.2336,45.0,26528.0,9.96,15.917685111877153
822,5,100,1,380.8,0,T,54.6,128.8,197.4,3.0,90.12,1327.2,0.0,39.81,1287.39,26,17.0,0.2336,45.0,26528.0,9.96,15.917685111877153
822,5,100,1,467.6,0,T,54.6,155.17,257.83,3.0,90.12,1327.2,0.0,39.81,1287.39,26,17.0,0.2336,45.0,26528.0,9.96,15.917685111877153
1118,11,100,1,411.6,0,T,48.1,96.99,266.51,9.0,74.91,1176.0,0.0,105.83,1070.17,31,15.0,0.2381,44.0,30508.0,8.55,18.45515833482201
1118,11,100,1,352.8,0,T,48.1,76.69,228.01,9.0,74.91,1176.0,0.0,105.83,1070.17,31,15.0,0.2381,44.0,30508.0,8.55,18.45515833482201
2422,20,200,4,361.2,2,T,45.06,140.83,175.31,5.0,40.11,802.2,0.0,0.0,802.2,11,1.0,0.2673,22.0,17231.0,21.75,11.6068611945415
3523,44,100,1,439.6,2,T,21.04,160.15,258.41,5.0,40.93,879.2,16.7,43.96,818.54,34,7.0,0.2449,33.0,25508.0,10.98,16.954526739622526
4184,1,100,1,522.2,4,P,148.5,81.81,291.89,8.0,73.22,1660.4,29.89,166.04,1464.47,46,10.0,0.2444,93.0,22882.0,15.67,8.015311726649553
4184,1,200,2,616.0,4,P,148.5,91.35,376.15,8.0,73.22,1660.4,29.89,166.04,1464.47,46,10.0,0.2444,93.0,22882.0,15.67,8.015311726649553
5225,12,350,0,571.2,2,T,36.67,196.01,338.52,3.0,81.62,1443.4,11.08,17.14,1415.18,34,7.0,0.2449,2.0,25508.0,10.98,68.86961318256037
5225,6,300,0,456.4,2,T,36.67,168.29,251.44,3.0,81.62,1443.4,11.08,17.14,1415.18,34,7.0,0.2449,2.0,25508.0,10.98,68.86961318256037
5225,6,200,0,415.8,2,T,36.67,155.05,224.08,3.0,81.62,1443.4,11.08,17.14,1415.18,34,7.0,0.2449,2.0,25508.0,10.98,68.86961318256037
5263,20,200,4,382.2,2,T,50.95,140.83,190.42,4.0,82.6,1703.8,16.8,35.0,1652.0,45,8.0,0.2351,30.0,18022.0,16.7,12.369618776931508
5263,21,300,0,463.4,2,T,50.95,210.83,201.62,4.0,82.6,1703.8,16.8,35.0,1652.0,45,8.0,0.2351,30.0,18022.0,16.7,12.369618776931508
5263,21,200,4,365.4,2,T,50.95,143.46,170.99,4.0,82.6,1703.8,16.8,35.0,1652.0,45,8.0,0.2351,30.0,18022.0,16.7,12.369618776931508
5442,6,200,0,499.8,0,T,46.62,155.05,298.13,5.0,23.27,499.8,9.5,24.99,465.31,33,3.0,0.218,17.0,21981.0,13.01,21.35169550381922
5442,42,200,4,462.0,0,T,201.4,143.86,116.74,5.0,47.12,1012.2,19.23,50.61,942.36,33,3.0,0.218,17.0,21981.0,13.01,21.35169550381922
5442,42,300,0,550.2,0,T,201.4,182.33,166.47,5.0,47.12,1012.2,19.23,50.61,942.36,33,3.0,0.218,17.0,21981.0,13.01,21.35169550381922
6464,0,75,3,530.6,2,T,45.84,194.01,290.75,8.0,57.05,1265.6,23.29,101.25,1141.06,46,10.0,0.2444,67.0,22882.0,15.67,9.443315295819264
6464,0,100,1,327.6,2,T,45.84,100.24,181.52,8.0,57.05,1265.6,23.29,101.25,1141.06,46,10.0,0.2444,67.0,22882.0,15.67,9.443315295819264
6464,0,100,1,407.4,2,T,45.84,119.69,241.87,8.0,57.05,1265.6,23.29,101.25,1141.06,46,10.0,0.2444,67.0,22882.0,15.67,9.443315295819264
6464,0,75,3,530.6,2,T,44.03,194.01,292.56,8.0,58.63,1300.6,23.93,104.05,1172.63,46,10.0,0.2444,67.0,22882.0,15.67,9.443315295819264
6464,0,100,1,338.8,2,T,44.03,107.99,186.78,8.0,58.63,1300.6,23.93,104.05,1172.63,46,10.0,0.2444,67.0,22882.0,15.67,9.443315295819264
6464,0,100,1,431.2,2,T,44.03,127.43,259.74,8.0,58.63,1300.6,23.93,104.05,1172.63,46,10.0,0.2444,67.0,22882.0,15.67,9.443315295819264
6552,20,200,4,441.0,0,T,66.43,140.83,233.74,8.0,44.62,989.8,18.21,79.18,892.41,48,16.0,0.261,11.0,30901.0,8.47,35.647408718821374
6962,44,100,1,528.84,2,T,38.53,151.65,338.67,7.0,93.43,1435.2,0.0,100.47,1334.73,29,1.0,0.2673,20.0,18036.0,21.75,12.454491640003367
6962,44,100,1,429.0,2,T,38.53,111.93,278.55,7.0,93.43,1435.2,0.0,100.47,1334.73,29,1.0,0.2673,20.0,18036.0,21.75,12.454491640003367
6962,44,200,4,477.36,2,T,38.53,158.69,280.15,7.0,93.43,1435.2,0.0,100.47,1334.73,29,1.0,0.2673,20.0,18036.0,21.75,12.454491640003367
7040,4,100,1,410.2,2,T,29.58,131.84,248.78,5.0,62.37,1339.8,25.46,66.99,1247.36,50,2.0,0.2578,15.0,27011.0,10.41,25.90346612799134
7040,4,100,1,324.8,2,T,29.58,109.07,186.15,5.0,62.37,1339.8,25.46,66.99,1247.36,50,2.0,0.2578,15.0,27011.0,10.41,25.90346612799134
7040,4,75,3,288.4,2,T,29.58,90.18,168.64,5.0,62.37,1339.8,25.46,66.99,1247.36,50,2.0,0.2578,15.0,27011.0,10.41,25.90346612799134
7040,4,100,2,316.4,2,T,29.58,102.09,184.73,5.0,62.37,1339.8,25.46,66.99,1247.36,50,2.0,0.2578,15.0,27011.0,10.41,25.90346612799134
7071,64,200,4,408.8,2,T,26.08,95.28,287.44,3.0,72.94,1096.2,21.27,32.89,1042.05,1,16.0,0.261,40.0,36921.0,8.47,20.433594617813657
7071,64,100,0,270.2,2,T,26.08,104.1,140.02,3.0,72.94,1096.2,21.27,32.89,1042.05,1,16.0,0.261,40.0,36921.0,8.47,20.433594617813657
7071,64,100,1,417.2,2,T,26.08,153.8,237.32,3.0,72.94,1096.2,21.27,32.89,1042.05,1,16.0,0.261,40.0,36921.0,8.47,20.433594617813657
7071,64,100,1,481.6,0,T,59.78,162.3,259.52,3.0,95.0,1423.8,26.16,40.45,1357.2,1,16.0,0.261,40.0,36921.0,8.47,20.433594617813657
7071,64,100,1,385.0,0,T,59.78,120.43,204.79,3.0,95.0,1423.8,26.16,40.45,1357.2,1,16.0,0.261,40.0,36921.0,8.47,20.433594617813657
7071,16,0,6,75.6,0,T,179.33,2.53,-111.32,3.0,95.0,1423.8,26.16,40.45,1357.2,1,16.0,0.261,40.0,36921.0,8.47,20.433594617813657
7083,26,200,0,501.2,2,T,21.86,182.99,296.36,3.0,23.82,501.2,9.72,15.04,476.44,11,1.0,0.2673,41.0,17231.0,21.75,8.502256500146721
7413,27,100,1,502.6,4,P,90.0,108.47,304.13,5.0,118.43,1817.2,34.53,90.86,1691.82,31,15.0,0.2381,22.0,30508.0,8.55,26.099535212848153
7413,27,100,1,406.0,4,P,90.0,84.1,231.9,5.0,118.43,1817.2,34.53,90.86,1691.82,31,15.0,0.2381,22.0,30508.0,8.55,26.099535212848153
7507,5,100,1,467.6,0,T,45.95,155.89,265.76,7.0,35.98,1316.0,24.48,92.12,1199.4,45,8.0,0.2351,14.0,18022.0,16.7,18.10726780012951
7507,5,100,1,380.8,0,T,45.95,128.8,206.05,7.0,35.98,1316.0,24.48,92.12,1199.4,45,8.0,0.2351,14.0,18022.0,16.7,18.10726780012951
7793,0,350,0,596.4,0,T,111.8,176.94,307.66,7.0,68.63,1054.2,0.0,73.8,980.4,20,16.0,0.261,9.0,32015.0,8.47,40.11377549228694
7829,8,200,4,386.4,2,T,27.44,128.51,230.45,8.0,39.95,886.2,16.31,70.89,799.0,9,7.0,0.2449,26.0,27994.0,10.98,20.01014531525325
7829,8,300,0,499.8,2,T,27.44,173.12,299.24,8.0,39.95,886.2,16.31,70.89,799.0,9,7.0,0.2449,26.0,27994.0,10.98,20.01014531525325
7990,10,300,2,382.2,2,T,19.6,121.83,240.77,5.0,36.89,737.8,0.0,0.0,737.8,45,8.0,0.2351,22.0,18022.0,16.7,14.444602736282594
7990,10,200,2,355.6,2,T,19.6,113.37,222.63,5.0,36.89,737.8,0.0,0.0,737.8,45,8.0,0.2351,22.0,18022.0,16.7,14.444602736282594
8259,0,200,4,380.8,2,T,29.7,113.59,237.51,4.0,51.1,1086.4,20.86,43.46,1022.08,30,14.0,0.2194,15.0,20766.0,15.06,20.469158917098696
8259,0,100,0,232.4,2,T,29.7,83.06,119.64,4.0,51.1,1086.4,20.86,43.46,1022.08,30,14.0,0.2194,15.0,20766.0,15.06,20.469158917098696
8259,0,300,0,473.2,2,T,29.7,154.01,289.49,4.0,51.1,1086.4,20.86,43.46,1022.08,30,14.0,0.2194,15.0,20766.0,15.06,20.469158917098696
8445,8,300,0,499.8,2,T,46.41,173.12,280.27,8.0,39.95,886.2,16.31,70.89,799.0,8,9.0,0.324,11.0,29885.0,11.4,27.12097864428026
8445,8,200,4,386.4,2,T,46.41,128.51,211.48,8.0,39.95,886.2,16.31,70.89,799.0,8,9.0,0.324,11.0,29885.0,11.4,27.12097864428026
9358,44,200,4,453.6,0,T,52.79,158.69,242.13,6.0,58.36,1267.0,23.82,76.02,1167.16,23,1.0,0.2673,3.0,17465.0,21.75,31.64423183360757
9358,44,100,1,358.4,0,T,52.79,111.93,193.69,6.0,58.36,1267.0,23.82,76.02,1167.16,23,1.0,0.2673,3.0,17465.0,21.75,31.64423183360757
9358,44,100,1,455.0,0,T,52.79,151.65,250.57,6.0,58.36,1267.0,23.82,76.02,1167.16,23,1.0,0.2673,3.0,17465.0,21.75,31.64423183360757
9386,27,100,1,424.2,0,T,60.93,117.53,245.74,5.0,39.49,848.4,16.12,42.42,789.86,29,1.0,0.2673,31.0,18036.0,21.75,10.003688416905286
9444,26,300,0,441.0,2,T,25.3,167.19,248.51,3.0,43.05,861.0,0.0,0.0,861.0,30,14.0,0.2194,2.0,20766.0,15.06,56.05710036026487
9444,26,200,4,420.0,2,T,25.3,178.04,216.66,3.0,43.05,861.0,0.0,0.0,861.0,30,14.0,0.2194,2.0,20766.0,15.06,56.05710036026487
635,28,100,1,427.0,2,T,22.62,276.68,127.7,5.0,21.35,427.0,0.0,0.0,427.0,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
1044,0,350,0,596.4,0,T,110.74,176.94,308.72,5.0,48.74,1026.2,0.0,51.31,974.89,30,14.0,0.2194,26.0,20766.0,15.06,15.547442284828142
1044,0,200,4,429.8,0,T,110.74,113.59,205.47,5.0,48.74,1026.2,0.0,51.31,974.89,30,14.0,0.2194,26.0,20766.0,15.06,15.547442284828142
1169,22,100,1,443.8,0,T,48.71,135.32,259.77,9.0,0.0,1358.0,86.5,122.22,1149.28,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,22,100,1,470.4,0,T,48.71,142.59,279.1,9.0,0.0,1358.0,86.5,122.22,1149.28,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,5,100,1,485.8,0,T,50.05,164.22,271.53,9.0,0.0,1114.4,70.99,100.29,943.12,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,5,300,0,628.6,0,T,50.05,218.37,360.18,9.0,0.0,1114.4,70.99,100.29,943.12,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,23,300,0,499.8,0,T,78.12,168.18,253.51,9.0,0.0,1093.4,69.65,98.4,925.35,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,23,75,3,593.6,0,T,78.12,205.44,310.05,9.0,0.0,1093.4,69.65,98.4,925.35,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,5,100,1,467.6,0,T,57.1,155.89,254.61,9.0,0.0,1316.0,83.83,118.43,1113.73,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,5,100,1,380.8,0,T,57.1,128.8,194.9,9.0,0.0,1316.0,83.83,118.43,1113.73,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,3,100,2,410.2,0,T,17.33,128.0,264.88,9.0,0.0,1519.0,96.76,136.71,1285.53,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,3,75,3,406.0,0,T,17.33,112.25,276.43,9.0,0.0,1519.0,96.76,136.71,1285.53,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,3,100,2,324.8,0,T,17.33,100.78,206.7,9.0,0.0,1519.0,96.76,136.71,1285.53,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,3,200,2,378.0,0,T,17.33,128.19,232.49,9.0,0.0,1519.0,96.76,136.71,1285.53,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1257,38,200,4,508.2,0,T,35.84,174.5,297.86,18.0,56.03,1394.4,22.87,251.0,1120.53,39,6.0,0.2589,87.0,22767.0,10.5,9.811436619406681
1257,38,100,1,404.6,0,T,35.84,128.05,240.71,18.0,56.03,1394.4,22.87,251.0,1120.53,39,6.0,0.2589,87.0,22767.0,10.5,9.811436619406681
1257,38,100,1,481.6,0,T,35.84,161.96,283.8,18.0,56.03,1394.4,22.87,251.0,1120.53,39,6.0,0.2589,87.0,22767.0,10.5,9.811436619406681
3225,20,200,0,512.4,2,T,24.82,174.43,313.15,9.0,0.0,512.4,9.33,46.12,456.95,41,1.0,0.2673,320.0,19665.0,21.75,3.251193935624822
4266,2,300,0,630.0,0,T,81.26,210.48,338.26,10.0,28.82,1089.2,19.61,108.92,960.67,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4266,2,200,4,459.2,0,T,81.26,157.7,220.24,10.0,28.82,1089.2,19.61,108.92,960.67,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4266,21,100,0,372.4,2,T,34.68,148.05,189.67,10.0,19.71,744.8,13.41,74.48,656.92,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4266,2,100,0,378.0,7,T,107.21,131.91,138.88,10.0,26.15,988.4,17.79,98.84,871.77,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4266,2,200,0,610.4,7,T,107.21,194.53,308.66,10.0,26.15,988.4,17.79,98.84,871.77,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4377,26,100,1,387.8,2,T,36.57,120.45,230.78,7.0,59.08,1296.4,24.11,90.76,1181.54,2,8.0,0.2351,2.0,19888.0,16.7,50.32641652154113
4377,26,200,4,0.0,2,T,36.57,132.87,-169.44,7.0,59.08,1296.4,24.11,90.76,1181.54,2,8.0,0.2351,2.0,19888.0,16.7,50.32641652154113
4377,26,100,2,260.4,2,T,36.57,93.78,130.05,7.0,59.08,1296.4,24.11,90.76,1181.54,2,8.0,0.2351,2.0,19888.0,16.7,50.32641652154113
4775,10,350,2,537.6,0,T,54.97,134.18,348.45,7.0,34.3,537.6,10.0,37.63,489.97,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
6507,12,300,0,420.0,2,T,34.13,146.6,239.28,8.0,37.8,756.0,0.0,0.0,756.0,33,3.0,0.218,31.0,21981.0,13.01,15.811605899845436
6507,12,200,4,336.0,2,T,34.13,114.81,187.07,8.0,37.8,756.0,0.0,0.0,756.0,33,3.0,0.218,31.0,21981.0,13.01,15.811605899845436
7520,30,350,0,526.4,2,T,26.4,135.59,364.41,18.0,22.26,883.4,0.0,141.34,742.06,20,16.0,0.261,115.0,32015.0,8.47,11.22188655696901
7520,30,200,4,357.0,2,T,26.4,112.96,217.64,18.0,22.26,883.4,0.0,141.34,742.06,20,16.0,0.261,115.0,32015.0,8.47,11.22188655696901
7640,41,100,1,368.2,2,T,26.88,80.64,260.68,5.0,54.73,1152.2,0.0,57.61,1094.59,3,10.0,0.2444,37.0,19066.0,15.67,11.59962190127043
7640,41,200,2,415.8,2,T,26.88,50.03,338.89,5.0,54.73,1152.2,0.0,57.61,1094.59,3,10.0,0.2444,37.0,19066.0,15.67,11.59962190127043
8077,40,300,2,663.6,0,T,120.87,232.04,310.69,5.0,57.68,1239.0,23.54,61.95,1153.51,3,10.0,0.2444,38.0,19066.0,15.67,11.445977741386534
8077,40,200,4,575.4,0,T,120.87,69.42,385.11,5.0,57.68,1239.0,23.54,61.95,1153.51,3,10.0,0.2444,38.0,19066.0,15.67,11.445977741386534
8127,20,300,0,551.6,2,T,34.87,196.97,319.76,5.0,59.7,1282.4,24.37,64.12,1193.92,18,1.0,0.2673,108.0,17894.0,21.75,5.338419875090706
8127,20,100,1,365.4,2,T,34.87,112.98,217.55,5.0,59.7,1282.4,24.37,64.12,1193.92,18,1.0,0.2673,108.0,17894.0,21.75,5.338419875090706
8127,10,200,2,893.2,0,T,97.34,113.37,569.12,5.0,41.58,893.2,16.97,44.66,831.57,18,1.0,0.2673,108.0,17894.0,21.75,5.338419875090706
8139,29,300,0,422.8,2,T,30.49,170.55,221.76,5.0,37.24,744.8,0.0,0.0,744.8,6,11.0,0.2156,7.0,17637.0,18.78,24.945439803637083
8139,29,200,4,322.0,2,T,30.49,113.51,178.0,5.0,37.24,744.8,0.0,0.0,744.8,6,11.0,0.2156,7.0,17637.0,18.78,24.945439803637083
8231,33,100,1,519.48,2,T,21.22,160.13,338.13,5.0,153.67,3386.76,0.0,313.69,3073.07,42,7.0,0.2449,3.0,24445.0,10.98,55.047655992000585
8231,33,200,0,617.76,2,T,21.22,223.87,372.67,5.0,153.67,3386.76,0.0,313.69,3073.07,42,7.0,0.2449,3.0,24445.0,10.98,55.047655992000585
8231,15,100,1,527.28,2,T,21.22,165.83,340.23,5.0,153.67,3386.76,0.0,313.69,3073.07,42,7.0,0.2449,3.0,24445.0,10.98,55.047655992000585
8231,15,200,0,675.48,2,T,21.22,206.05,448.21,5.0,153.67,3386.76,0.0,313.69,3073.07,42,7.0,0.2449,3.0,24445.0,10.98,55.047655992000585
8277,20,300,0,1030.4,2,T,40.87,209.21,571.11,3.0,51.52,1030.4,0.0,0.0,1030.4,48,16.0,0.261,9.0,30901.0,8.47,39.409693156258065
8677,20,300,0,617.4,0,T,53.92,209.21,354.27,8.0,27.83,617.4,11.36,49.39,556.65,14,1.0,0.2673,9.0,17964.0,21.75,18.528964892890755
55,12,200,4,371.0,2,T,63.92,114.81,192.27,8.0,54.1,840.0,0.0,67.2,772.8,3,10.0,0.2444,11.0,19066.0,15.67,21.273960706032593
55,12,300,0,469.0,2,T,63.92,146.6,258.48,8.0,54.1,840.0,0.0,67.2,772.8,3,10.0,0.2444,11.0,19066.0,15.67,21.273960706032593
1169,4,100,0,357.0,0,T,36.68,111.77,208.55,9.0,0.0,1451.8,92.48,130.66,1228.66,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,4,100,0,275.8,0,T,36.68,89.0,150.12,9.0,0.0,1451.8,92.48,130.66,1228.66,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,4,75,3,403.2,0,T,36.68,133.76,232.76,9.0,0.0,1451.8,92.48,130.66,1228.66,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,4,100,2,415.8,0,T,36.68,125.06,254.06,9.0,0.0,1451.8,92.48,130.66,1228.66,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
4015,45,200,4,373.8,2,T,35.33,124.61,213.86,10.0,36.49,827.4,14.89,82.74,729.77,3,10.0,0.2444,80.0,19066.0,15.67,7.888595760130575
4015,45,300,2,453.6,2,T,35.33,154.62,263.65,10.0,36.49,827.4,14.89,82.74,729.77,3,10.0,0.2444,80.0,19066.0,15.67,7.888595760130575
4015,23,300,0,523.6,2,T,21.15,199.4,303.05,10.0,23.09,523.6,9.42,52.36,461.82,3,10.0,0.2444,80.0,19066.0,15.67,7.888595760130575
4775,10,100,1,406.0,0,T,43.04,98.72,264.24,7.0,67.88,1064.0,19.79,74.48,969.73,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
4775,10,100,1,326.2,0,T,43.04,77.32,205.84,7.0,67.88,1064.0,19.79,74.48,969.73,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
4775,10,100,0,331.8,0,T,43.04,97.48,191.28,7.0,67.88,1064.0,19.79,74.48,969.73,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
4775,10,100,1,406.0,0,T,60.82,98.72,246.46,7.0,51.8,812.0,15.1,56.84,740.06,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
4775,10,100,1,387.8,0,T,56.89,94.0,236.91,7.0,70.74,1108.8,20.62,77.62,1010.56,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
4775,10,100,1,308.0,0,T,56.89,72.6,178.51,7.0,70.74,1108.8,20.62,77.62,1010.56,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
4775,10,200,4,413.0,0,T,56.89,126.81,229.3,7.0,70.74,1108.8,20.62,77.62,1010.56,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
4927,20,100,1,397.6,0,T,43.68,116.24,237.68,2.0,68.17,1419.6,27.82,28.39,1363.39,29,1.0,0.2673,14.0,18036.0,21.75,14.885964722848055
4927,20,100,1,624.4,0,T,87.36,87.57,361.9,2.0,68.17,1419.6,27.82,28.39,1363.39,29,1.0,0.2673,14.0,18036.0,21.75,14.885964722848055
5754,23,300,0,436.8,2,T,24.5,171.55,240.75,8.0,36.42,807.8,14.86,64.62,728.31,5,7.0,0.2449,40.0,19555.0,10.98,13.483522117134351
5754,23,200,4,371.0,2,T,24.5,133.15,213.35,8.0,36.42,807.8,14.86,64.62,728.31,5,7.0,0.2449,40.0,19555.0,10.98,13.483522117134351
5834,10,200,2,355.6,2,T,22.95,113.37,219.28,5.0,17.78,355.6,0.0,0.0,355.6,18,1.0,0.2673,0.2673,17894.0,21.75,107.30627696395038
5854,64,100,1,428.4,0,T,38.39,111.56,278.45,7.0,39.84,856.8,0.0,59.98,796.82,13,8.0,0.2351,9.0,20771.0,16.7,24.245039611982037
6041,18,300,0,421.4,2,T,37.2,170.18,214.02,8.0,25.29,771.4,13.2,111.39,646.81,10,11.0,0.2156,28.0,19077.0,18.78,12.971907763164166
6041,18,200,4,350.0,2,T,37.2,139.87,172.93,8.0,25.29,771.4,13.2,111.39,646.81,10,11.0,0.2156,28.0,19077.0,18.78,12.971907763164166
6177,18,200,4,422.8,0,T,63.7,141.33,217.77,9.0,39.95,896.0,16.31,80.64,799.05,4,1.0,0.2673,45.0,20465.0,21.75,8.844443411548353
6177,18,300,0,473.2,0,T,63.7,170.98,238.52,9.0,39.95,896.0,16.31,80.64,799.05,4,1.0,0.2673,45.0,20465.0,21.75,8.844443411548353
6307,38,100,1,481.6,0,T,52.17,160.11,269.32,8.0,32.38,1197.0,22.02,95.76,1079.22,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6307,38,100,0,306.6,0,T,52.17,109.98,144.45,8.0,32.38,1197.0,22.02,95.76,1079.22,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6307,38,100,0,408.8,0,T,52.17,135.25,221.38,8.0,32.38,1197.0,22.02,95.76,1079.22,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
7128,0,75,3,607.6,0,T,90.47,194.01,323.12,5.0,83.29,1789.2,33.99,89.46,1665.75,29,1.0,0.2673,8.0,18036.0,21.75,19.692280340968242
7128,0,100,1,725.2,0,T,180.94,100.24,343.78,5.0,83.29,1789.2,33.99,89.46,1665.75,29,1.0,0.2673,8.0,18036.0,21.75,19.692280340968242
7128,0,100,1,456.4,0,T,90.47,119.69,246.24,5.0,83.29,1789.2,33.99,89.46,1665.75,29,1.0,0.2673,8.0,18036.0,21.75,19.692280340968242
8127,28,100,1,387.8,0,T,45.05,183.2,159.56,5.0,18.05,387.8,7.37,19.39,361.04,18,1.0,0.2673,108.0,17894.0,21.75,5.338419875090706
8203,54,300,0,744.12,0,T,46.49,201.75,495.89,5.0,137.23,1444.56,0.0,72.23,1372.33,6,11.0,0.2156,11.0,17637.0,18.78,19.899576900431757
8203,54,200,0,700.44,0,T,46.49,181.39,472.57,5.0,137.23,1444.56,0.0,72.23,1372.33,6,11.0,0.2156,11.0,17637.0,18.78,19.899576900431757
8312,79,100,1,464.8,0,T,55.7,162.57,246.53,4.0,51.8,1835.4,35.24,73.42,1726.74,28,13.0,0.3404,34.0,34041.0,11.89,15.728090275939993
8312,79,100,1,365.4,0,T,55.7,131.56,178.14,4.0,51.8,1835.4,35.24,73.42,1726.74,28,13.0,0.3404,34.0,34041.0,11.89,15.728090275939993
8312,79,75,3,413.0,0,T,55.7,136.15,221.15,4.0,51.8,1835.4,35.24,73.42,1726.74,28,13.0,0.3404,34.0,34041.0,11.89,15.728090275939993
8312,79,100,2,246.4,0,T,55.7,80.9,109.8,4.0,51.8,1835.4,35.24,73.42,1726.74,28,13.0,0.3404,34.0,34041.0,11.89,15.728090275939993
8312,79,100,2,345.8,0,T,55.7,106.0,184.1,4.0,51.8,1835.4,35.24,73.42,1726.74,28,13.0,0.3404,34.0,34041.0,11.89,15.728090275939993
8445,65,300,0,420.0,2,T,37.32,106.73,275.95,8.0,42.15,799.4,0.0,0.0,799.4,8,9.0,0.324,11.0,29885.0,11.4,27.12097864428026
8445,65,100,0,270.2,2,T,37.32,63.11,169.77,8.0,42.15,799.4,0.0,0.0,799.4,8,9.0,0.324,11.0,29885.0,11.4,27.12097864428026
8445,106,50,7,109.2,2,T,37.32,7.96,63.92,8.0,42.15,799.4,0.0,0.0,799.4,8,9.0,0.324,11.0,29885.0,11.4,27.12097864428026
8637,26,200,4,345.8,2,T,19.85,132.87,193.09,9.0,59.81,996.8,0.0,0.0,996.8,31,15.0,0.2381,24.0,30508.0,8.55,24.988402512621906
8637,26,100,1,287.0,2,T,19.85,90.28,176.88,9.0,59.81,996.8,0.0,0.0,996.8,31,15.0,0.2381,24.0,30508.0,8.55,24.988402512621906
8637,26,100,1,364.0,2,T,19.85,120.45,223.71,9.0,59.81,996.8,0.0,0.0,996.8,31,15.0,0.2381,24.0,30508.0,8.55,24.988402512621906
8637,28,100,1,351.4,2,T,35.64,183.2,132.56,9.0,22.38,351.4,0.0,31.63,319.77,31,15.0,0.2381,24.0,30508.0,8.55,24.988402512621906
8637,11,100,1,372.4,2,T,18.82,91.87,261.71,9.0,105.23,1652.0,0.0,148.69,1503.31,31,15.0,0.2381,24.0,30508.0,8.55,24.988402512621906
8637,11,75,3,312.2,2,T,18.82,125.05,168.33,9.0,105.23,1652.0,0.0,148.69,1503.31,31,15.0,0.2381,24.0,30508.0,8.55,24.988402512621906
8637,11,100,0,701.4,2,T,56.45,66.1,446.65,9.0,105.23,1652.0,0.0,148.69,1503.31,31,15.0,0.2381,24.0,30508.0,8.55,24.988402512621906
8637,11,100,0,266.0,2,T,18.82,86.4,160.78,9.0,105.23,1652.0,0.0,148.69,1503.31,31,15.0,0.2381,24.0,30508.0,8.55,24.988402512621906
8655,26,200,4,345.8,2,T,26.46,132.87,186.47,8.0,39.34,786.8,0.0,0.0,786.8,23,1.0,0.2673,21.0,17465.0,21.75,11.960395408771298
